¼Ë°Ï½s¸¹,LCODE_C2,area,perimeter
A34-06,"0402",2726.04849243164,770.566573570741
A33-23,"0104",1546.64666748047,417.472150115386
A34-06,"0401",11288.9559020996,1300.12161909048
A33-23,"0103",342.943450927734,132.358989213078
A27-27,"0202",1762.53402709961,214.971862401257
A09-31,"0101",188150.665893555,14056.2846890728
A40-02,"0202",152022.690124512,6729.72888277409
A04-81,"0202",1391.27557373047,222.907019660951
A17-19,"0702",18.8068237304688,21.996991486657
A04-81,"0201",187904.170043945,9694.5192857005
A04-64,"0602",7.3421630859375,13.1888255499378
A35-03,"0502",16935.8753662109,2799.57728310173
A09-12,"0503",1860.01599121094,653.685704356206
A09-12,"0504",2306.46154785156,649.066500529928
A35-03,"0504",1221.57220458984,421.986539293271
A33-06,"0504",305.405670166016,105.782907308819
A35-03,"0503",9259.06948852539,1382.74130240863
B12-08,"0201",110986.27520752,2981.43778874059
B12-08,"0202",76735.0827636719,2502.29923636046
A28-03,"0908",21419.8826293945,4058.65717046918
A32-05,"0104",8984.48468017578,959.9929957894
A33-06,"0502",3500.94006347656,486.212569564285
A32-05,"0101",68946.3072509766,5448.69706624256
A29-19,"0502",5571.25323486328,1268.00570557778
A29-19,"0504",5182.78295898438,619.817861363637
A29-19,"0503",3762.21942138672,266.020263244603
A09-49,"0702",14641.4834594727,846.911051283433
B35-01,"0908",14.810302734375,18.509579150567
A09-67,"0303",40842.1638183594,7761.34626507733
A02-06,"0504",18680.1423950195,928.861458426274
A02-06,"0502",7042.05651855469,1120.32167087606
A29-36,"0101",29.2921752929688,25.8135528536798
A05-04,"0403",270.900207519531,111.916239745303
A09-58,"0501",4546.26531982422,863.507708958731
A09-58,"0502",73406.6185302734,6620.96601512677
A33-15,"0303",20194.4178466797,8117.50417214066
A37-12,"0403",10628.250793457,1186.02255979121
A27-19,"0403",14175.3420715332,1343.1177412433
A39-03,"0402",1322.94827270508,377.286480647401
A09-04,"0702",1860.54382324219,451.889060975893
A27-19,"0402",10721.072845459,3790.71994897316
A39-03,"0401",3222.65908813477,864.744157639361
A04-72,"0401",1669.54138183594,508.421490856552
A03-18,"0605",4650.55743408203,281.276779149493
C37-02,"0201",168889.453491211,2843.18517659654
A34-62,"0908",6571.50814819336,481.393069769986
A03-18,"0606",172.256164550781,52.9069788168977
B39-03,"0904",7043.72863769531,373.253700857208
A03-18,"0603",2425.19311523438,387.044994668143
A34-20,"0903",2827.0930480957,424.332127532547
A03-18,"0604",423.139099121094,129.317290716229
A34-71,"0702",2824.0471496582,297.339479417793
A03-18,"0601",14598.5994873047,1421.76664471821
A34-71,"0701",174150.493133545,3684.20307749076
A03-18,"0602",32099.2630004883,1299.97227222548
A09-13,"0502",7431.96246337891,1700.52342887257
A30-03,"0504",3280.47863769531,548.490357699516
A04-63,"0601",35982.158203125,1996.17161791951
A23-04,"0605",3691.94702148438,254.511667914896
A30-03,"0501",671.187805175781,200.908192952263
A10-10,"0908",2172.02062988281,394.149785959573
A09-54,"0504",2809.31756591797,268.49826428349
A30-03,"0502",9326.49774169922,1590.87000015685
A09-37,"0908",5861.84197998047,941.302905767336
A37-12,"0402",543.855987548828,168.164016361257
A29-28,"0303",10117.6307373047,4955.21863213021
A37-12,"0401",12797.2939758301,1435.40755236737
A34-20,"0908",19010.8952941895,2648.59719976178
A09-30,"0101",8027.76763916016,918.154073175131
A04-82,"0201",132390.181945801,5424.56114234527
A04-82,"0202",9134.91522216797,834.583779111287
A09-13,"0504",2217.13568115234,426.666526031389
A09-13,"0503",4523.63311767578,971.015666803381
A35-04,"0501",1338.87072753906,239.253496141672
A35-04,"0502",13569.8295593262,2361.3553153578
B32-10,"0401",15384.8174438477,2161.83341230839
A04-63,"0605",1138.87261962891,217.530325521715
A34-59,"0201",74776.4156799316,3790.79876359499
A35-04,"0503",2109.47235107422,631.198806361707
B12-05,"0202",129233.873779297,4149.94329465129
A28-02,"0908",129.056274414062,78.7576669486782
A35-04,"0504",10205.8617248535,1093.52958483283
B12-05,"0201",40571.9844360352,1265.58798646892
A33-05,"0504",3953.43734741211,375.558137659857
A27-51,"0502",1351.32635498047,291.102615173827
A27-51,"0501",333.74755859375,119.708238277113
A34-61,"0908",112123.773132324,3928.35932488375
A39-12,"0202",76694.0241394043,5201.89382923161
A29-18,"0504",2679.21502685547,265.050028660776
A22-09,"0104",64.35400390625,34.2046598872629
A22-09,"0103",262.574829101562,97.5559197760595
A29-18,"0502",436.349304199219,88.6884968765395
A33-12,"0303",34659.6243896484,9624.31806493704
A35-16,"0303",21939.3050231934,4124.30280585081
A34-17,"0202",1566.27377319336,229.504862120635
A02-07,"0504",80.1477661132812,52.2918609769667
A18-09,"0303",10516.0305786133,4452.45194987686
A27-16,"0402",7135.45831298828,1253.25999525301
A33-28,"0908",1723.70239257812,520.161687227125
A10-07,"0202",111071.239807129,8421.00437702161
A04-73,"0405",31.3778686523438,22.6505203993153
A09-55,"0502",9581.25183105469,1447.32727211686
A02-07,"0503",964.752990722656,128.115822182497
A22-09,"0102",5887.29809570312,494.152501599116
A02-07,"0502",3625.37603759766,528.410748546772
A22-09,"0101",74181.3336181641,5046.77057932242
A34-42,"0503",2551.34014892578,933.855270425091
A34-42,"0502",152573.722137451,17176.5184312873
A09-20,"0303",25613.0218505859,6489.66151506109
B13-06,"0303",749.031921386719,305.226889809638
A27-51,"0504",3458.58764648438,385.865476711549
A34-42,"0504",2369.7421875,459.020831330939
A27-51,"0503",3116.69769287109,610.121654051923
A36-10,"0605",41.3548583984375,31.9028495674978
A34-67,"0908",93975.8915100098,5132.46265314435
A36-10,"0606",29.0029296875,21.5588670128123
A04-73,"0402",6040.25592041016,1511.32328855145
A04-73,"0403",966.220520019531,182.118970873393
A05-10,"0201",217004.163574219,7315.66791912196
A10-07,"0201",114756.212341309,6580.05261699413
A28-14,"0702",110.993286132812,42.3158230546787
A05-10,"0202",53813.0120239258,2731.164022627
A04-73,"0401",974.342468261719,216.684129265719
B30-08,"0303",7370.57421875,2123.1649413536
A03-19,"0606",2199.35357666016,264.000462128179
A03-19,"0605",7527.02093505859,365.770467967453
A09-38,"0903",544.010925292969,284.541526656285
A34-21,"0904",1400.11904907227,429.02018972173
A34-60,"0101",143.675415039062,71.665570798164
A03-19,"0602",5199.13043212891,296.413475441502
A03-19,"0601",1744.93133544922,171.085352303393
A09-14,"0502",20053.7218017578,3191.37903012809
A29-27,"0303",14211.951965332,5273.04232888203
A09-55,"0504",3507.61901855469,475.297887136445
A40-04,"0202",21972.7728881836,1454.76682227069
A09-55,"0503",12353.4838256836,1197.94993990802
A34-42,"0501",11680.0696716309,1718.09595986469
A09-38,"0908",7490.75183105469,1124.5285918924
A19-06,"0702",5581.57006835938,718.171506099486
A34-08,"0403",139368.950500488,4468.98481394127
A33-21,"0104",44.1784057617188,27.1510767477992
A34-21,"0908",38031.4971618652,5345.29070892368
A27-25,"0202",36557.7604980469,1982.46149454126
A27-33,"0903",69.1803283691406,86.1633511291494
A34-51,"0303",23201.2954101562,5956.15014727947
A33-21,"0101",46090.8360595703,3887.59123848194
A34-08,"0405",10146.9614257812,392.441104055465
A28-05,"0904",30045.8751831055,1587.0901325044
A35-05,"0504",1417.24169921875,328.110968523194
A35-05,"0503",647.958343505859,107.468427318904
A40-04,"0201",216950.364898682,8931.5664737229
A35-05,"0502",997.505035400391,217.292839736911
A09-14,"0503",2350.48571777344,643.905823166873
A03-21,"0402",2276.59832763672,544.971695481716
A09-14,"0504",126.715698242188,93.7211195978134
A09-70,"0602",132558.400756836,7374.36993427269
B12-06,"0201",75175.2686157227,2501.92960260448
A27-33,"0908",11002.0918884277,2166.18155397181
B12-06,"0202",110638.157897949,3293.46923585498
A33-04,"0504",127.650604248047,54.2699035120864
A33-04,"0502",22161.8804931641,3268.12119160582
B11-06,"0904",4021.04705810547,588.441330204764
A27-50,"0501",8624.15515136719,727.732067927943
A33-04,"0503",11066.2639465332,1065.30133482594
A35-15,"0303",6829.41030883789,3754.48647463819
A09-70,"0605",90.6969604492188,38.2533065058195
A34-51,"0304",18163.099395752,984.511582381611
A33-04,"0501",5328.12850952148,979.87002142016
A03-21,"0406",1444.67895507812,354.504426001824
B16-06,"0303",16938.5846557617,2988.69423241401
A20-02,"0702",6323.88037109375,769.559363759603
A33-13,"0303",40819.8254394531,10860.9814963897
A37-04,"0602",34673.9263000488,1019.28914832128
A05-02,"0401",1657.97625732422,276.32973434111
A09-69,"0303",9254.26794433594,3009.91725661538
A18-10,"0202",4855.11437988281,541.952604815753
A34-50,"0302",9325.28433227539,1296.39147126922
A27-17,"0403",38.9965209960938,22.8597590043305
A34-50,"0303",14149.8036193848,3298.97088834771
A27-17,"0402",2067.19329833984,1433.21718003457
A27-17,"0405",29.3984985351562,21.7076955528011
A33-29,"0903",9680.71051025391,1382.29083188996
A34-41,"0504",4297.06228637695,925.082317146562
A34-41,"0502",35353.3299865723,5213.05483868687
A33-29,"0908",848.865417480469,297.203434909189
A34-41,"0503",2785.55581665039,821.563456647022
A39-01,"0401",3165.94720458984,448.568843597387
A34-68,"0908",16294.7096252441,1687.08421663989
A36-15,"0605",78.3437194824219,49.7701781635367
B30-07,"0303",22437.1848754883,4917.29464078302
A20-10,"0502",310.091186523438,117.216073023686
A35-24,"0103",4620.61740112305,320.310655215683
B14-09,"0303",4714.76959228516,1831.36280286851
A35-24,"0104",290.9453125,119.446680290165
A35-24,"0101",107491.86038208,8778.60491828333
A39-01,"0404",15468.7485656738,1087.17491265625
A34-22,"0908",4426.64080810547,779.06268386827
A34-41,"0501",707.465240478516,406.514598490104
A40-03,"0202",150539.803985596,7088.07425671628
A33-22,"0103",1544.22567749023,167.627591068268
A39-10,"0202",164195.823303223,5060.32176401424
A33-22,"0104",1863.03942871094,530.71663892432
A33-22,"0101",121670.809753418,6404.42883187378
A04-84,"0201",170487.580200195,5319.19689027619
A28-04,"0904",30245.0805053711,1523.58385020995
A35-06,"0504",1118.82095336914,274.818916532743
A35-06,"0502",5429.54788208008,1010.81092697616
A05-11,"0202",36435.6860351562,1783.96378813024
A35-06,"0503",1643.95391845703,219.678703943964
A05-11,"0201",109191.899780273,7304.78284425144
C14-04,"0101",35137.0817260742,2634.33055318312
A04-84,"0202",4570.16278076172,465.007167040664
A03-22,"0401",27411.8887939453,1877.56299191584
A28-04,"0908",911.706237792969,218.024565089343
A33-03,"0504",335.966857910156,72.3733690546448
A33-03,"0503",1831.10083007812,322.677142656274
B29-02,"0101",104944.454772949,6020.04265023265
B38-03,"0303",32291.1822509766,3179.64484026305
A33-03,"0502",8509.82983398438,1296.17162515149
A33-03,"0501",419.093200683594,113.513516835549
A27-52,"0402",14901.8764343262,1558.87082896506
A03-22,"0404",7999.96136474609,1127.55852939529
A03-22,"0405",1375.59735107422,191.926987887658
A22-07,"0104",903.795776367188,264.260095516355
A22-07,"0103",67.90234375,47.5936160438345
A27-07,"0604",207.612609863281,138.3613741971
A33-11,"0403",293.205261230469,69.9423459596523
A32-01,"0201",14616.5421142578,759.939690594459
A02-05,"0504",522.919128417969,96.2568412209095
A32-01,"0202",152063.565429688,6590.59948754526
A02-05,"0502",942.768493652344,298.70118488297
A22-07,"0101",147945.353942871,8701.26327366027
B13-08,"0303",11111.4212646484,2663.04631859864
A41-02,"0702",2891.54888916016,416.338291880317
A28-15,"0605",2142.75152587891,241.376347281765
A09-33,"0605",191.711669921875,129.58571237037
A34-40,"0502",5451.57705688477,636.73710423382
A27-52,"0405",71.3165893554688,84.7101846674184
A09-33,"0602",3.8529052734375,10.9122566395229
A10-05,"0201",37473.3755493164,2486.4436568088
A10-05,"0202",40126.0936889648,3040.69649760938
B28-06,"0904",6357.3427734375,368.510000875115
A04-75,"0401",829.170471191406,280.932335220009
A28-15,"0604",368.564147949219,81.035419080883
A04-75,"0403",59.8555297851562,34.4287032698412
A34-65,"0908",30380.6873779297,2925.35729950242
A35-23,"0103",3783.07559204102,353.181419974682
A35-23,"0101",81374.5516357422,5092.22196129845
A09-59,"0104",20.395751953125,20.8339496789689
A34-23,"0908",27313.9976806641,2508.02662262115
A09-59,"0102",18729.4931640625,1003.06811085782
A04-46,"0501",1439.50634765625,259.20105639462
A09-59,"0101",168424.193603516,11909.9696562756
A04-25,"0101",2947.57171630859,438.001919081334
A04-54,"0303",53407.8973388672,6001.20885150373
A35-07,"0504",718.898590087891,284.406452819095
B39-01,"0101",20627.8268432617,1276.27453051866
A35-07,"0503",450.522430419922,122.629440247465
A35-07,"0502",527.355529785156,91.1755504141211
A36-20,"0303",2374.19931030273,717.939805494879
A03-23,"0402",3203.38916015625,2180.7610975975
B32-11,"0401",3473.90484619141,461.311189628809
A33-03,"0605",4351.16143798828,397.293309335395
A09-72,"0604",3.044921875,9.91423551031192
B38-02,"0303",8334.95910644531,2972.51171436184
A04-79,"0702",20742.9406738281,1421.71862023256
A09-32,"0601",10302.3580932617,905.911058779076
A35-13,"0303",14060.7557678223,5428.74955042808
A26-06,"0201",56399.2166137695,2942.76264308555
A27-51,"0403",0.2630615234375,3.10266126069975
A03-23,"0403",6308.17340087891,364.510523147084
A32-02,"0202",277155.336608887,9953.07844840405
A26-06,"0202",38049.8521728516,2586.67080180388
B28-05,"0101",16965.7174072266,1076.38269661939
A04-17,"0303",11260.0154418945,3133.55880309474
A22-08,"0103",785.188171386719,148.927887950715
A22-08,"0104",459.034973144531,180.618612561783
A34-33,"0702",19306.6075439453,1740.44434955828
A27-06,"0605",29.456787109375,21.7273482692767
A38-04,"0202",156828.32131958,6249.4612925992
A33-12,"0402",3953.490234375,848.179783040059
A38-04,"0201",630.656829833984,147.252821470219
A27-15,"0403",6949.39904785156,560.428750999242
A22-08,"0101",116693.456542969,7202.25862984537
A09-51,"0202",747.909240722656,180.902516069699
A04-45,"0503",1152.09558105469,238.415142484644
A09-51,"0201",111226.042236328,8452.69766683018
A04-45,"0502",4627.396484375,1006.62071026466
B13-09,"0303",9708.21447753906,2641.75487756992
A04-45,"0504",295.575927734375,116.800227287015
A41-02,"0606",42.6358642578125,26.1256015797141
B29-07,"0104",507.305847167969,242.936756097481
B28-05,"0903",17107.1257324219,682.070663432524
B30-09,"0303",9409.50311279297,2553.4844973785
B28-05,"0904",514.409301757812,88.691678521511
A10-04,"0202",5317.63763427734,583.839821458554
B29-07,"0101",40291.8179321289,3540.3537346058
A10-04,"0201",196494.541870117,9918.33952637459
A35-13,"0302",5093.63940429688,969.156572953056
A03-14,"0605",48.1510620117188,27.7615906452575
A04-62,"0101",12227.4272460938,1279.38291629097
A35-22,"0103",1539.55163574219,361.657303867937
B32-10,"0402",126.465087890625,112.120514222529
A35-22,"0104",1594.02850341797,464.936453824566
A35-22,"0101",68239.1573791504,5476.40715742283
A40-05,"0202",1527.06225585938,230.423216130098
A40-10,"0908",9785.12426757812,929.685157364204
A04-45,"0501",1267.71978759766,185.091558849272
A04-26,"0103",39.9375610351562,26.397680791045
A27-15,"0401",5286.94897460938,525.697238910396
A34-24,"0908",28356.7850952148,2525.72619414208
A04-26,"0101",53701.478515625,4830.83590163148
A27-24,"0202",19283.2212524414,2251.54637197439
A33-21,"0202",1130.58978271484,263.727909853445
A35-08,"0504",1623.17669677734,282.068470946911
A33-21,"0201",142550.287353516,7488.60205558626
A35-08,"0501",275.620819091797,110.25222280256
A35-08,"0502",22689.3265380859,3186.87013999262
A28-24,"0401",8476.60235595703,724.1064160061
A35-08,"0503",712.581390380859,286.173493736468
A03-24,"0401",698.300170898438,181.481406213896
A09-71,"0602",13067.8522338867,643.472373320266
A22-10,"0802",2181.78155517578,221.104583856827
B28-04,"0104",424.325073242188,220.176142836138
A03-24,"0402",4707.83532714844,927.198431145609
A27-54,"0401",51044.5067138672,3714.50524070619
B28-04,"0101",68933.7619628906,5568.50643691385
A27-54,"0402",1005.73162841797,476.251138207065
A21-08,"0401",47000.3861083984,2231.0278729442
A03-24,"0406",165.16845703125,68.3547305596316
A04-16,"0303",72130.5517578125,15202.48255833
B28-04,"0908",9825.60571289062,1241.91068789705
A21-08,"0402",8538.60784912109,2166.86792301166
A21-08,"0405",173.501953125,118.810979636117
A22-05,"0104",165.808349609375,100.995151206742
B13-02,"0303",17188.1390380859,4734.12073559273
A21-08,"0406",4814.48193359375,1674.75688258225
A22-05,"0101",35645.0165405273,2748.87001411642
A04-53,"0303",31718.4356079102,4081.86471676861
A22-05,"0103",153.763671875,54.1827653080129
A34-67,"0503",14416.7023620605,1052.25146344434
A08-07,"0504",203.294311523438,61.9919633815489
A27-12,"0405",176.328369140625,59.4014457153799
A34-67,"0504",4336.11901855469,621.495968471982
A12-08,"0101",29912.0628662109,1954.54288177689
A34-67,"0501",91457.4234008789,4155.33603244205
A04-44,"0504",1871.81744384766,290.818386991386
A27-12,"0403",260.494262695312,76.4640640151144
A34-67,"0502",15392.8791503906,2149.87168418695
A18-01,"0402",579.346069335938,256.130958146443
A27-54,"0404",4349.50903320312,942.323733811905
A04-44,"0502",28209.5277709961,3626.72414903358
B32-02,"0601",2866.23345947266,388.461442127874
A18-01,"0403",341.661682128906,75.4559398541274
A04-44,"0503",650.91162109375,225.720704353466
A27-54,"0406",13347.7344970703,2713.29855881847
B28-04,"0903",2190.49548339844,432.612279933667
A10-03,"0201",133905.682617188,5242.89991737445
A27-45,"0602",178339.342651367,3648.12751062314
A09-31,"0606",3711.84204101562,265.755185854689
A30-03,"0201",27175.0350341797,2584.79807472071
A04-06,"0501",2805.15447998047,296.409485131024
A30-03,"0202",9917.99340820312,415.310905872882
A04-06,"0502",5208.54205322266,1018.16058645915
A04-06,"0503",142.411010742188,53.8060446817331
A04-06,"0504",4931.61450195312,710.29156662872
A29-10,"0606",1774.68475341797,169.651335401856
B30-04,"0303",26177.7505493164,4639.556163737
