Site_N,Point,Year,Survey,Macaca_sur,Macaca_dist,Time,TypeName,Distance,Do.survey,TypeName.1,Altitude,County,x,y,Pointid
A19-14,5,2016,1,,,,闊葉樹林型,56.05128386,1,闊葉林,A,花蓮縣,121.39287,23.58522,A19-14-05
A19-14,6,2016,1,,,,竹林,172.9645824,1,竹林,A,花蓮縣,121.38363,23.58774,A19-14-06
A19-14,7,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.3865611,23.59315,A19-14-07
A20-01,1,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.338581,23.296039,A20-01-01
A20-01,2,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.338071,23.29529,A20-01-02
A20-01,3,2016,1,,,,針葉樹林型,9.73875993,1,針葉林,A,花蓮縣,121.335813,23.295431,A20-01-03
A20-01,4,2016,1,,,,針葉樹林型,3.61624152,1,針葉林,A,花蓮縣,121.336228,23.293073,A20-01-04
A20-01,5,2016,1,,,,針葉樹林型,85.42100357,1,針葉林,A,花蓮縣,121.33436,23.29529,A20-01-05
A20-01,6,2016,1,,,,闊葉樹林型,5.1050958,1,闊葉林,A,花蓮縣,121.33543,23.290799,A20-01-06
A20-01,7,2016,1,,,,闊葉樹林型,24.0074582,1,闊葉林,A,花蓮縣,121.33813,23.28957,A20-01-07
A20-01,8,2016,1,,,,闊葉樹林型,51.96965144,1,闊葉林,A,花蓮縣,121.33986,23.28738,A20-01-08
A20-01,9,2016,1,,,,闊葉樹林型,4.93038765,1,闊葉林,A,花蓮縣,121.340312,23.284368,A20-01-09
A20-01,10,2016,1,,,,闊葉樹林型,16.10896029,1,闊葉林,A,花蓮縣,121.340913,23.282525,A20-01-10
A20-02,1,2016,1,,,,闊葉樹林型,1.19934805,1,闊葉林,A,台東縣,121.3623722,23.10632222,A20-02-01
A20-02,2,2016,1,,,,闊葉樹林型,7.42573523,1,闊葉林,A,台東縣,121.3604639,23.104675,A20-02-02
A20-02,3,2016,1,,,,闊葉樹林型,7.601394556,1,闊葉林,A,台東縣,121.36046,23.10468,A20-02-03
A20-02,4,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,121.3555083,23.105625,A20-02-04
A20-02,5,2016,1,,,,闊葉樹林型,2.860878,1,闊葉林,A,台東縣,121.3510056,23.10848889,A20-02-05
A20-02,7,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,121.35495,23.10841667,A20-02-07
A20-02,9,2016,1,,,,闊葉樹林型,0.03158902,1,闊葉林,A,台東縣,121.3622778,23.11026111,A20-02-09
A20-02,10,2016,1,,,,闊葉樹林型,15.31369226,1,闊葉林,A,台東縣,121.3657167,23.11565278,A20-02-10
A20-03,1,2016,1,,,,闊葉樹林型,0.98431359,1,闊葉林,A,花蓮縣,121.2295611,23.32658333,A20-03-01
A20-03,2,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.2276083,23.32735278,A20-03-02
A20-03,3,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.2258583,23.32842222,A20-03-03
A20-03,4,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.2245528,23.33145,A20-03-04
A20-03,6,2016,1,,,,針闊葉樹混淆,0,1,闊葉林,A,花蓮縣,121.2231333,23.33506389,A20-03-06
A20-03,7,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.2315778,23.32755556,A20-03-07
A20-03,8,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.2337889,23.3284,A20-03-08
A20-04,2,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.2199278,23.33665833,A20-04-02
A20-04,3,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.2176222,23.33749167,A20-04-03
A20-04,4,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.2160083,23.33863056,A20-04-04
A20-04,5,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.2150333,23.34033889,A20-04-05
A20-04,6,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.2137056,23.34181111,A20-04-06
A20-04,7,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.2129361,23.34356389,A20-04-07
A20-04,8,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.2134861,23.34555,A20-04-08
A20-04,9,2016,1,,,,針闊葉樹混淆,0,1,闊葉林,A,花蓮縣,121.2116111,23.34625,A20-04-09
A20-05,1,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.1871028,23.35316944,A20-05-01
A20-05,2,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.1877528,23.35099167,A20-05-02
A20-05,3,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.1892083,23.34890556,A20-05-03
A20-05,4,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.1898306,23.34650278,A20-05-04
A20-05,5,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.1870417,23.34550278,A20-05-05
A20-05,6,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.1868222,23.34221667,A20-05-06
A20-05,7,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.1892167,23.34123056,A20-05-07
A20-05,8,2016,1,,,,針闊葉樹混淆,0,1,闊葉林,A,花蓮縣,121.1916694,23.33915833,A20-05-08
A20-05,9,2016,1,,,,針闊葉樹混淆,0,1,闊葉林,A,花蓮縣,121.1935639,23.33737778,A20-05-09
A20-05,10,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,花蓮縣,121.1929917,23.334325,A20-05-10
A21-02,1,2016,1,,,,竹闊混淆林,0,1,混淆林,A,台東縣,121.292925,23.03543333,A21-02-01
A21-02,2,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,121.2952528,23.03796667,A21-02-02
A21-02,3,2016,1,,,,闊葉樹林型,8.26492334,1,闊葉林,A,台東縣,121.2981306,23.04144722,A21-02-03
A21-02,4,2016,1,,,,闊葉樹林型,1.10506385,1,闊葉林,A,台東縣,121.3002333,23.04367222,A21-02-04
A21-02,5,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,121.3016139,23.03837222,A21-02-05
A21-02,6,2016,1,,,,闊葉樹林型,6.85425019,1,闊葉林,A,台東縣,121.3009972,23.04901667,A21-02-06
A21-02,7,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,121.2985778,23.03827778,A21-02-07
A21-02,11,2016,1,,,,闊葉樹林型,162.923206,1,闊葉林,A,台東縣,121.2833333,23.03333333,A21-02-11
A22-07,1,2016,1,,,,闊葉樹林型,197.5733799,1,闊葉林,A,台東縣,121.11332,22.82178,A22-07-01
A22-07,2,2016,1,,,,闊葉樹林型,115.0019053,1,闊葉林,A,台東縣,121.1121,22.82475,A22-07-02
A22-07,3,2016,1,,,,竹林,44.9406857,1,竹林,A,台東縣,121.10977,22.82638,A22-07-03
A22-07,4,2016,1,,,,闊葉樹林型,45.7084115,1,闊葉林,A,台東縣,121.11135,22.82797,A22-07-04
A22-07,5,2016,1,,,,竹闊混淆林,0,1,混淆林,A,台東縣,121.1148833,22.82645,A22-07-05
A22-07,6,2016,1,,,,闊葉樹林型,79.108062,1,闊葉林,A,台東縣,121.10803,22.82377,A22-07-06
A22-07,7,2016,1,,,,闊葉樹林型,69.33871331,1,闊葉林,A,台東縣,121.11023,22.82145,A22-07-07
A22-08,1,2016,1,,,,闊葉樹林型,93.46723812,1,闊葉林,A,台東縣,121.09685,22.81245,A22-08-01
A22-08,2,2016,1,,,,闊葉樹林型,117.208922,1,闊葉林,A,台東縣,121.0984,22.81565,A22-08-02
A22-08,3,2016,1,,,,闊葉樹林型,1.52049058,1,闊葉林,A,台東縣,121.1005167,22.81683333,A22-08-03
A22-08,4,2016,1,,,,闊葉樹林型,41.15096398,1,闊葉林,A,台東縣,121.10008,22.82083,A22-08-04
A22-08,5,2016,1,,,,闊葉樹林型,63.98357317,1,闊葉林,A,台東縣,121.09752,22.81795,A22-08-05
A22-08,6,2016,1,,,,闊葉樹林型,0.27999005,1,闊葉林,A,台東縣,121.0959167,22.82113333,A22-08-06
A22-08,7,2016,1,,,,闊葉樹林型,9.6094961,1,闊葉林,A,台東縣,121.0924,22.82031667,A22-08-07
A22-08,8,2016,1,,,,針闊葉樹混淆,4.73573356,1,闊葉林,A,台東縣,121.0919167,22.81515,A22-08-08
A24-01,1,2016,1,,,,闊葉樹林型,59.22334554,1,闊葉林,A,台東縣,120.93664,22.53117,A24-01-01
A24-01,2,2016,1,,,,闊葉樹林型,1.25045564,1,闊葉林,A,台東縣,120.9341167,22.52845,A24-01-02
A24-01,3,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,120.9317556,22.52735556,A24-01-03
A24-01,4,2016,1,,,,待成林地,2.361945173,1,,A,台東縣,120.92952,22.52791,A24-01-04
A24-01,5,2016,1,,,,闊葉樹林型,16.96938783,1,闊葉林,A,台東縣,120.9275083,22.52813056,A24-01-05
A24-01,6,2016,1,,,,闊葉樹林型,11.34117344,1,闊葉林,A,台東縣,120.9264889,22.52573611,A24-01-06
A24-01,7,2016,1,,,,闊葉樹林型,2.1457532,1,闊葉林,A,台東縣,120.9236,22.52509444,A24-01-07
A24-01,8,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,120.9205889,22.52284444,A24-01-08
A24-01,9,2016,1,,,,闊葉樹林型,2.07986812,1,闊葉林,A,台東縣,120.9197722,22.52080278,A24-01-09
A24-01,10,2016,1,,,,闊葉樹林型,13.9079461,1,闊葉林,A,台東縣,120.9179472,22.51935833,A24-01-10
A24-02,1,2016,1,,,,闊葉樹林型,8.84040597,1,闊葉林,A,台東縣,120.8841528,22.45306389,A24-02-01
A24-02,2,2016,1,,,,闊葉樹林型,8.28419544,1,闊葉林,A,台東縣,120.8815722,22.45095,A24-02-02
A24-02,3,2016,1,,,,闊葉樹林型,2.09003169,1,闊葉林,A,台東縣,120.8792778,22.44891667,A24-02-03
A24-02,4,2016,1,,,,闊葉樹林型,4.94187365,1,闊葉林,A,台東縣,120.8764583,22.443675,A24-02-04
A24-02,5,2016,1,,,,針闊葉樹混淆,6.72869215,1,闊葉林,A,台東縣,120.8747222,22.44375,A24-02-05
A24-02,6,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,120.87515,22.43995278,A24-02-06
A24-02,7,2016,1,,,,闊葉樹林型,3.38977858,1,闊葉林,A,台東縣,120.8755833,22.43777778,A24-02-07
A24-02,8,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,120.8779389,22.43608056,A24-02-08
A24-02,9,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,120.8789333,22.434175,A24-02-09
A24-02,10,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,120.87893,22.43418,A24-02-10
A25-01,1,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,120.9191389,22.44650556,A25-01-01
A25-01,2,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,120.9172139,22.44590556,A25-01-02
A25-01,3,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,120.9172361,22.44394444,A25-01-03
A25-01,4,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,120.9170861,22.441975,A25-01-04
A25-01,5,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,台東縣,120.9159833,22.44047778,A25-01-05
A25-01,6,2016,1,,,,闊葉樹林型,0.58325503,1,闊葉林,A,台東縣,120.9197917,22.44881111,A25-01-06
A25-01,7,2016,1,,,,闊葉樹林型,0.16088098,1,闊葉林,A,台東縣,120.9211278,22.45047222,A25-01-07
A25-01,8,2016,1,,,,闊葉樹林型,0.87510933,1,闊葉林,A,台東縣,120.9226,22.45238611,A25-01-08
A26-01,1,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,屏東縣,120.843025,22.01705833,A26-01-01
A26-01,2,2016,1,,,,闊葉樹林型,4.22043728,1,闊葉林,A,屏東縣,120.8489306,22.02035,A26-01-02
A26-01,3,2016,1,,,,竹闊混淆林,0.35004997,1,混淆林,A,屏東縣,120.8532389,22.02177222,A26-01-03
A26-01,4,2016,1,,,,闊葉樹林型,1.52354048,1,闊葉林,A,屏東縣,120.8556222,22.02270556,A26-01-04
A26-01,5,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,屏東縣,120.8558111,22.02573056,A26-01-05
A26-01,6,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,屏東縣,120.8471333,22.02556944,A26-01-06
A26-01,7,2016,1,,,,闊葉樹林型,1.57809141,1,闊葉林,A,屏東縣,120.8442389,22.02213333,A26-01-07
A26-02,1,2016,1,,,,闊葉樹林型,17.23302809,1,闊葉林,A,屏東縣,120.8460278,21.98898056,A26-02-01
A26-02,2,2016,1,,,,闊葉樹林型,42.52865587,1,闊葉林,A,屏東縣,120.83792,21.98409,A26-02-02
A26-02,3,2016,1,,,,闊葉樹林型,2.02305811,1,闊葉林,A,屏東縣,120.8406861,21.98686111,A26-02-03
A26-02,4,2016,1,,,,闊葉樹林型,33.40877155,1,闊葉林,A,屏東縣,120.84081,21.99075,A26-02-04
A26-02,5,2016,1,,,,針葉樹林型,33.30071092,1,針葉林,A,屏東縣,120.83637,21.99137,A26-02-05
A26-02,6,2016,1,,,,針葉樹林型,174.8663957,1,針葉林,A,屏東縣,120.83211,21.99091,A26-02-06
A26-02,7,2016,1,,,,闊葉樹林型,33.68593991,1,闊葉林,A,屏東縣,120.83271,21.98816,A26-02-07
A26-03,1,2016,1,,,,闊葉樹林型,11.26253787,1,闊葉林,A,屏東縣,120.8022056,21.98324167,A26-03-01
A26-03,2,2016,1,,,,竹林,0,1,竹林,A,屏東縣,120.8044889,21.98546667,A26-03-02
A26-03,3,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,屏東縣,120.8030417,21.98904167,A26-03-03
A26-03,4,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,屏東縣,120.8056889,21.99334444,A26-03-04
A26-03,5,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,屏東縣,120.806075,22.00133889,A26-03-05
A26-03,6,2016,1,,,,闊葉樹林型,5.32018524,1,闊葉林,A,屏東縣,120.8074167,22.00421111,A26-03-06
A26-04,1,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,屏東縣,120.8246778,21.96288333,A26-04-01
A26-04,2,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,屏東縣,120.8224083,21.95935,A26-04-02
A26-04,3,2016,1,,,,闊葉樹林型,18.36435131,1,闊葉林,A,屏東縣,120.8185472,21.95603889,A26-04-03
A26-04,4,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,屏東縣,120.8221,21.95655,A26-04-04
A27-01,1,2016,1,,,,竹林,247.580933,1,竹林,A,嘉義縣,120.32,23.56856,A27-01-01
A27-01,2,2016,1,,,,闊葉樹林型,178.6921541,1,闊葉林,A,嘉義縣,120.32399,23.56723,A27-01-02
A27-01,3,2016,1,,,,闊葉樹林型,405.0070935,1,闊葉林,A,嘉義縣,120.31754,23.56757,A27-01-03
A27-01,4,2016,1,,,,闊葉樹林型,70.3307401,1,闊葉林,A,嘉義縣,120.32165,23.56539,A27-01-04
A27-01,6,2016,1,,,,竹林,174.2149026,1,竹林,A,嘉義縣,120.31943,23.56354,A27-01-06
A27-01,7,2016,1,,,,闊葉樹林型,250.5948319,1,闊葉林,A,嘉義縣,120.32621,23.56112,A27-01-07
A27-02,1,2016,1,,,,竹林,626.0569864,1,竹林,A,雲林縣,120.35319,23.66071,A27-02-01
A27-02,2,2016,1,,,,竹林,610.3395984,1,竹林,A,雲林縣,120.34752,23.66123,A27-02-02
A27-02,3,2016,1,,,,竹林,845.5417849,1,竹林,A,雲林縣,120.34766,23.66358,A27-02-03
A27-02,4,2016,1,,,,竹林,669.889164,1,竹林,A,雲林縣,120.35078,23.66301,A27-02-04
A27-02,5,2016,1,,,,竹林,393.9917518,1,竹林,A,雲林縣,120.35305,23.66484,A27-02-05
A27-02,6,2016,1,,,,竹林,99.63411578,1,竹林,A,雲林縣,120.35606,23.6658,A27-02-06
A27-02,7,2016,1,,,,竹林,467.3897833,1,竹林,A,雲林縣,120.35279,23.6672,A27-02-07
A27-02,8,2016,1,,,,竹林,253.4598967,1,竹林,A,雲林縣,120.3494,23.66898,A27-02-08
A27-02,9,2016,1,,,,竹林,486.0317337,1,竹林,A,雲林縣,120.34934,23.66685,A27-02-09
A27-02,10,2016,1,,,,竹林,477.2794031,1,竹林,A,雲林縣,120.35656,23.66001,A27-02-10
A27-03,1,2016,1,,,,闊葉樹林型,15.15721429,1,闊葉林,A,彰化縣,120.304592,23.939832,A27-03-01
A27-03,2,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,彰化縣,120.305866,23.938591,A27-03-02
A27-03,3,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,彰化縣,120.307852,23.938221,A27-03-03
A27-03,4,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,彰化縣,120.309819,23.937824,A27-03-04
A27-03,5,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,彰化縣,120.311805,23.937516,A27-03-05
A27-03,6,2016,1,,,,闊葉樹林型,3.11154536,1,闊葉林,A,彰化縣,120.313859,23.937273,A27-03-06
A27-03,7,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,彰化縣,120.315924,23.936939,A27-03-07
A27-03,8,2016,1,,,,闊葉樹林型,7.6738169,1,闊葉林,A,彰化縣,120.318156,23.936633,A27-03-08
A27-04,1,2016,1,,,,待成林地,0,1,,A,彰化縣,120.34292,23.98964,A27-04-01
A27-04,2,2016,1,,,,待成林地,0,1,,A,彰化縣,120.34108,23.98967,A27-04-02
A27-04,3,2016,1,,,,待成林地,0,1,,A,彰化縣,120.3393,23.98953,A27-04-03
A27-04,4,2016,1,,,,待成林地,0,1,,A,彰化縣,120.33753,23.98953,A27-04-04
A27-04,5,2016,1,,,,待成林地,0,1,,A,彰化縣,120.33569,23.98944,A27-04-05
A27-04,6,2016,1,,,,待成林地,0,1,,A,彰化縣,120.33384,23.98939,A27-04-06
A27-04,7,2016,1,,,,待成林地,0,1,,A,彰化縣,120.33208,23.98933,A27-04-07
A27-04,8,2016,1,,,,闊葉樹林型,87.45012921,1,闊葉林,A,彰化縣,120.32919,23.98519,A27-04-08
A27-04,9,2016,1,,,,闊葉樹林型,89.92125588,1,闊葉林,A,彰化縣,120.32758,23.981,A27-04-09
A27-04,10,2016,1,,,,闊葉樹林型,411.5277351,1,闊葉林,A,彰化縣,120.32611,23.97692,A27-04-10
A27-05,1,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,彰化縣,120.561383,24.048944,A27-05-01
A27-05,2,2016,1,,,,闊葉樹林型,9.19251517,1,闊葉林,A,彰化縣,120.561651,24.042552,A27-05-02
A27-05,3,2016,1,,,,闊葉樹林型,6.22588459,1,闊葉林,A,彰化縣,120.564468,24.04117,A27-05-03
A27-05,4,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,彰化縣,120.56957,24.041319,A27-05-04
A27-05,5,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,彰化縣,120.568088,24.046326,A27-05-05
A27-05,6,2016,1,,,,闊葉樹林型,3.37915397,1,闊葉林,A,彰化縣,120.567054,24.04375,A27-05-06
A27-05,7,2016,1,,,,竹闊混淆林,2.46558111,1,混淆林,A,彰化縣,120.562707,24.044397,A27-05-07
A27-06,1,2016,1,,,,竹闊混淆林,0,1,混淆林,A,彰化縣,120.5689306,24.05872222,A27-06-01
A27-06,2,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,彰化縣,120.5673611,24.05968056,A27-06-02
A27-06,3,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,彰化縣,120.5670083,24.06163889,A27-06-03
A27-06,4,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,彰化縣,120.5651167,24.06235556,A27-06-04
A27-06,5,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,彰化縣,120.5651333,24.06078889,A27-06-05
A27-06,6,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,彰化縣,120.5629194,24.06127222,A27-06-06
A27-07,1,2016,1,,,,闊葉樹林型,21.61277992,1,闊葉林,A,苗栗縣,120.81263,24.62879,A27-07-01
A27-07,2,2016,1,,,,竹林,8.84198191,1,竹林,A,苗栗縣,120.812612,24.631556,A27-07-02
A27-07,3,2016,1,,,,竹林,60.40664857,1,竹林,A,苗栗縣,120.80983,24.63284,A27-07-03
A27-07,4,2016,1,,,,竹林,17.24197547,1,竹林,A,苗栗縣,120.807871,24.631315,A27-07-04
A27-07,5,2016,1,,,,闊葉樹林型,6.2089262,1,闊葉林,A,苗栗縣,120.806254,24.629191,A27-07-05
A27-07,6,2016,1,,,,闊葉樹林型,1.88209458,1,闊葉林,A,苗栗縣,120.806376,24.626998,A27-07-06
A27-08,1,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,苗栗縣,120.8980111,24.60911944,A27-08-01
A27-08,2,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,苗栗縣,120.9000778,24.6085,A27-08-02
A27-08,3,2016,1,,,,闊葉樹林型,14.78903671,1,闊葉林,A,苗栗縣,120.901775,24.60925833,A27-08-03
A27-08,4,2016,1,,,,闊葉樹林型,1.1623,1,闊葉林,A,苗栗縣,120.9037306,24.609475,A27-08-04
A27-08,5,2016,1,,,,竹林,0,1,竹林,A,苗栗縣,120.9063861,24.60989167,A27-08-05
A27-08,6,2016,1,,,,竹林,0,1,竹林,A,苗栗縣,120.9087861,24.61051667,A27-08-06
A27-08,7,2016,1,,,,竹林,0,1,竹林,A,苗栗縣,120.9103444,24.61271389,A27-08-07
A27-08,8,2016,1,,,,闊葉樹林型,0.55314865,1,闊葉林,A,苗栗縣,120.9133778,24.61230833,A27-08-08
A27-08,9,2016,1,,,,闊葉樹林型,12.90652851,1,闊葉林,A,苗栗縣,120.911725,24.61511389,A27-08-09
A27-10,1,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,苗栗縣,120.858002,24.567871,A27-10-01
A27-10,2,2016,1,,,,竹闊混淆林,18.02824738,1,混淆林,A,苗栗縣,120.860023,24.570292,A27-10-02
A27-10,3,2016,1,,,,竹闊混淆林,10.77919809,1,混淆林,A,苗栗縣,120.861926,24.571955,A27-10-03
A27-10,4,2016,1,,,,竹林,11.35706688,1,竹林,A,苗栗縣,120.864366,24.570856,A27-10-04
A27-10,5,2016,1,,,,竹林,6.07672782,1,竹林,A,苗栗縣,120.86718,24.570524,A27-10-05
A27-10,6,2016,1,,,,闊葉樹林型,8.99075268,1,闊葉林,A,苗栗縣,120.869068,24.568413,A27-10-06
A27-12,1,2016,1,,,,闊葉樹林型,95.71146063,1,闊葉林,A,苗栗縣,120.83275,24.53706,A27-12-01
A27-12,2,2016,1,,,,闊葉樹林型,0,1,闊葉林,A,苗栗縣,120.834065,24.535243,A27-12-02
A27-12,3,2016,1,,,,竹林,111.9793536,1,竹林,A,苗栗縣,120.83377,24.53296,A27-12-03
A27-12,4,2016,1,,,,竹林,200.0753288,1,竹林,A,苗栗縣,120.8362,24.53066,A27-12-04
A27-12,5,2016,1,,,,竹闊混淆林,193.873392,1,混淆林,A,苗栗縣,120.83896,24.52995,A27-12-05
A27-12,6,2016,1,,,,竹闊混淆林,0,1,混淆林,A,苗栗縣,120.841621,24.530782,A27-12-06
A27-12,7,2016,1,,,,竹闊混淆林,1.43698578,1,混淆林,A,苗栗縣,120.844323,24.532365,A27-12-07
A27-18,1,2016,1,,,,闊葉樹林型,251.0371155,1,闊葉林,A,台中市,120.53225,24.22928,A27-18-01
A27-18,2,2016,1,,,,闊葉樹林型,65.48949037,1,闊葉林,A,台中市,120.53378,24.23028,A27-18-02
A27-18,4,2016,1,,,,闊葉樹林型,130.0360958,1,闊葉林,A,台中市,120.53675,24.23056,A27-18-04
A27-18,5,2016,1,,,,闊葉樹林型,246.4020242,1,闊葉林,A,台中市,120.53803,24.22894,A27-18-05
A27-18,6,2016,1,,,,闊葉樹林型,49.70890496,1,闊葉林,A,台中市,120.53625,24.22756,A27-18-06
A27-18,7,2016,1,,,,闊葉樹林型,153.012511,1,闊葉林,A,台中市,120.53392,24.22639,A27-18-07
A27-19,1,2016,1,,,,竹林,424.2973648,1,竹林,A,彰化縣,120.48194,24.16775,A27-19-01
A27-19,2,2016,1,,,,闊葉樹林型,357.5761861,1,闊葉林,A,彰化縣,120.48356,24.16939,A27-19-02
A27-19,3,2016,1,,,,闊葉樹林型,382.8009376,1,闊葉林,A,彰化縣,120.48428,24.17167,A27-19-03
A27-19,4,2016,1,,,,闊葉樹林型,624.9075634,1,闊葉林,A,彰化縣,120.48216,24.17273,A27-19-04
A27-19,5,2016,1,,,,闊葉樹林型,710.2496244,1,闊葉林,A,彰化縣,120.48272,24.17439,A27-19-05
A27-19,6,2016,1,,,,闊葉樹林型,436.9588849,1,闊葉林,A,彰化縣,120.48792,24.17355,A27-19-06
A27-19,7,2016,1,,,,闊葉樹林型,257.2893946,1,闊葉林,A,彰化縣,120.48739,24.17186,A27-19-07
A27-19,8,2016,1,,,,闊葉樹林型,129.0552478,1,闊葉林,A,彰化縣,120.48939,24.17025,A27-19-08
A27-19,9,2016,1,,,,闊葉樹林型,273.9677473,1,闊葉林,A,彰化縣,120.48853,24.1662,A27-19-09
A27-19,10,2016,1,,,,闊葉樹林型,42.21855316,1,闊葉林,A,彰化縣,120.48698,24.16886,A27-19-10
A27-22,1,2016,1,,,,闊葉樹林型,544.4352795,1,闊葉林,A,彰化縣,120.46798,24.05593,A27-22-01
A27-22,2,2016,1,,,,闊葉樹林型,457.7379175,1,闊葉林,A,彰化縣,120.4692,24.0575,A27-22-02
A27-22,3,2016,1,,,,闊葉樹林型,255.8500196,1,闊葉林,A,彰化縣,120.46915,24.06009,A27-22-03
A27-22,4,2016,1,,,,闊葉樹林型,137.9884191,1,闊葉林,A,彰化縣,120.47193,24.05945,A27-22-04
A27-22,5,2016,1,,,,闊葉樹林型,134.4178422,1,闊葉林,A,彰化縣,120.47396,24.05822,A27-22-05
A27-22,6,2016,1,,,,闊葉樹林型,269.5567627,1,闊葉林,A,彰化縣,120.47611,24.0573,A27-22-06
A27-22,7,2016,1,,,,闊葉樹林型,264.8624166,1,闊葉林,A,彰化縣,120.47789,24.0565,A27-22-07
A27-22,8,2016,1,,,,闊葉樹林型,276.3220377,1,闊葉林,A,彰化縣,120.48205,24.05641,A27-22-08
A27-22,9,2016,1,,,,竹林,221.9939441,1,竹林,A,彰化縣,120.47259,24.05526,A27-22-09
A27-24,1,2016,1,,,,闊葉樹林型,124.565637,1,闊葉林,A,彰化縣,120.37411,23.90143,A27-24-01
A27-24,2,2016,1,,,,闊葉樹林型,189.1418123,1,闊葉林,A,彰化縣,120.37297,23.90411,A27-24-02
A27-24,3,2016,1,,,,闊葉樹林型,336.2037068,1,闊葉林,A,彰化縣,120.36997,23.9043,A27-24-03
A27-24,4,2016,1,,,,闊葉樹林型,249.931779,1,闊葉林,A,彰化縣,120.36505,23.90398,A27-24-04
A27-24,5,2016,1,,,,闊葉樹林型,101.3782452,1,闊葉林,A,彰化縣,120.36542,23.90194,A27-24-05
A27-24,6,2016,1,,,,竹林,91.00312862,1,竹林,A,彰化縣,120.36468,23.89718,A27-24-06
A27-24,7,2016,1,,,,竹林,177.4281317,1,竹林,A,彰化縣,120.36613,23.89442,A27-24-07
